filename,prompt

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_K_6c08bd2c-5896-4301-a5ad-873207c6fc2a.png,""an apartment building is seen through a circular window, in the style of light orange and light navy, irregular curvilinear forms, rinpa school, expansive spaces, danube school, high-angle, sun-soaked colours"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_K_b63e0fba-ecd3-492e-aa38-b60cd820389f.png,""a sloping building with many curves and zig zags in it, in the style of voigtlander bessa r2m, , vray, red and beige, , leica m10, light orange and light navy"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_K_b63e0fba-ecd3-492e-aa38-b60cd820389f.png,""this is a fancy building, in the style of postwar avant-garde, light beige and orange, photo-realistic techniques, provia film, rollerwave, biedermeier, constructivist roots"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_K_b63e0fba-ecd3-492e-aa38-b60cd820389f.png,""a building with multicolored stairways, in the style of light beige and orange, irregular curvilinear forms, berlin secession, photorealistic cityscapes, automatism, leica m10, expansive"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_K_b63e0fba-ecd3-492e-aa38-b60cd820389f.png,""a building sitting on street with trees behind, in the style of irregular curvilinear forms, light beige and orange, voigtlander bessa r2m, , , , konica auto s3"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_374d3492-91dc-481f-87f4-e2e07ddc6ed1.png,""an apartment building with a few stairs, in the style of light silver and dark orange, colorful curves, the dÃ¼sseldorf school of photography, modular sculpture, contax tix, light beige and red, vray"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_374d3492-91dc-481f-87f4-e2e07ddc6ed1.png,""a white and red building with red stairs on it, in the style of , photorealistic urban scenes, , orange and gray, , contax ii, vray"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_374d3492-91dc-481f-87f4-e2e07ddc6ed1.png,""two staircases in a modern city, in the style of , light red and light navy, rollei prego 90, danube school, silver and orange, ,"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_374d3492-91dc-481f-87f4-e2e07ddc6ed1.png,""building is red, in the style of hasselblad h6d-400c, light silver and light orange, asymmetrical forms, vray, color-blocked textiles, curvilinear, flickr"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_43d9c5e0-6c0b-4fa1-ad37-6de01dabefb2.png,""an apartment building with a few stairs, in the style of light silver and dark orange, colorful curves, the dÃ¼sseldorf school of photography, modular sculpture, contax tix, light beige and red, vray"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_43d9c5e0-6c0b-4fa1-ad37-6de01dabefb2.png,""a white and red building with red stairs on it, in the style of , photorealistic urban scenes, , orange and gray, , contax ii, vray"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_43d9c5e0-6c0b-4fa1-ad37-6de01dabefb2.png,""two staircases in a modern city, in the style of , light red and light navy, rollei prego 90, danube school, silver and orange, ,"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_43d9c5e0-6c0b-4fa1-ad37-6de01dabefb2.png,""building is red, in the style of hasselblad h6d-400c, light silver and light orange, asymmetrical forms, vray, color-blocked textiles, curvilinear, flickr"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_9477bd36-e99f-454e-8dad-545c55340803.png,""an abstract building in white with red balconies, in the style of bauhaus-inspired designs, futurist influences, expansive, irregular curvilinear forms, restored and repurposed, konica auto s3,"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_9477bd36-e99f-454e-8dad-545c55340803.png,""a building with spiral staircase and railing, in the style of bauhaus-inspired designs, dark white and light crimson, synthetism-inspired, leica r8, streamlined forms, innovative, azure"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_9477bd36-e99f-454e-8dad-545c55340803.png,""a red spiral staircase is located outside the building, in the style of bauhaus-inspired designs, dark white and cyan, konica auto s3, 1900â€“1917, richly layered, windows vista, installation-based"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_9477bd36-e99f-454e-8dad-545c55340803.png,""frank lloyd wright architects wrc, in the style of bauhaus influence, white and red, viennese actionism, , new leipzig school, curvilinear, leica r3"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_fd0edf08-405f-437c-aaca-c70b1f87d72f.png,""architect peter zelenka  building complex  cyprus  c 1980s, in the style of vray tracing, dark orange and white, cinestill 50d, vancouver school, curvilinear, living materials, passage"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_fd0edf08-405f-437c-aaca-c70b1f87d72f.png,""a square building with circular staircases, in the style of vray tracing, dark white and dark orange, contax t2, , swiss style, kinetic lines and curves,"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_fd0edf08-405f-437c-aaca-c70b1f87d72f.png,""the large circular building has a spiral staircase, in the style of vray tracing, dark orange and white, konica auto s3, swiss style, urban environment, ps1 graphics, gray and crimson"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Constructivism_architecture_style_by_M_fd0edf08-405f-437c-aaca-c70b1f87d72f.png,""orange staircase, in the style of , daz3d, new leipzig school, urban landscape, kodak portra, rounded forms, dark white and red"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style2_Conte_9bd08b17-ee0f-4595-a072-9406084d466c.png,""a square building with glass windows, in the style of angular lines, contax tix, opulent minimalism, luminous shadowing, glassy translucence, expansive spaces, sharp focus"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style2_Conte_9bd08b17-ee0f-4595-a072-9406084d466c.png,""a building with glass in it's windows, in the style of angular lines, , expansive spaces, balanced asymmetry, sharp edges, konica auto s3, 500â€“1000 ce"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style2_Conte_9bd08b17-ee0f-4595-a072-9406084d466c.png,""an oblong shape of glass, in the style of modernist architecture, kodak portra, carl zeiss distagon t* 15mm f/2.8 ze, austere simplicity, subtle use of light and shadow, light sky-blue and dark black, strong diagonals"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style2_Conte_9bd08b17-ee0f-4595-a072-9406084d466c.png,""an empty sidewalk next to an building with a metal roof, in the style of angular geometry, glass sculpture, imposing monumentality, , balance and harmony, expansive spaces, iso 200"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style2_Conte_d0fff947-3422-416b-a521-48f5c318a7e5.png,""an image of an unusual building structure, in the style of sharp edges, light bronze and white, focus stacking, playful geometrics, sustainable architecture, crisp and clean, jagged edges"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style2_Conte_d0fff947-3422-416b-a521-48f5c318a7e5.png,""architectural modeler  2d triangle pyramid in front of blue sky, in the style of , ornate detailing, , light beige and white, sony fe 85mm f/1.4 gm, the vancouver school, stripes and shapes"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style2_Conte_d0fff947-3422-416b-a521-48f5c318a7e5.png,""a modern looking 3d psd image of an architect's building with interesting design, in the style of petzval 85mm f/2.2, , low-angle shots, , sharp angles, beige and azure, anglo gothic"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style2_Conte_d0fff947-3422-416b-a521-48f5c318a7e5.png,""the building has been cut into 3 sections, with each half mirrored, in the style of geometric shapes & patterns, soft focus lens, light gold and sky-blue, sharp and angular, focus stacking, danish design, matte photo"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style_by_Fra_025696cd-3fc0-41c1-ab91-c550ef32742b.png,""a building with interesting shapes, in the style of futuristic fragmentation, light pink and orange, wide angle lens, tangled forms, color photography pioneer, irregular forms, high quality photo"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style_by_Fra_025696cd-3fc0-41c1-ab91-c550ef32742b.png,""a structure with a wide variety of shapes, in the style of playful perspective, cross processing, calarts, golden light, low-angle shots, futuristic urbanity, puzzle-like pieces"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style_by_Fra_025696cd-3fc0-41c1-ab91-c550ef32742b.png,""stacked white cubes are seen from the sky over the building, in the style of whimsical sci-fi, light orange and pink, irregular curvilinear forms, tokina opera 50mm f/1.4 ff, digitally enhanced, sunrays shine upon it,"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style_by_Fra_025696cd-3fc0-41c1-ab91-c550ef32742b.png,""the sky is high over the place, in the style of bold geometric forms, light orange and pink, detailed architecture, vray, playing with light and shadow, precisionism influence, focus stacking"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style_by_Fra_0401ec6a-23bd-4f39-8f43-d1673992f70f.png,""a white building on a curve, in the style of digitally enhanced, ray tracing, light brown and dark blue, dusseldorf school of photography, medical themes, flowing forms, detailed marine views"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style_by_Fra_0401ec6a-23bd-4f39-8f43-d1673992f70f.png,""a building with curved oculus, in the style of uhd image, the helsinki school, transparency, digitally enhanced, contemporary ceramics, medical themes, organic and flowing forms"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style_by_Fra_0401ec6a-23bd-4f39-8f43-d1673992f70f.png,""a long building that has been curved in the shape of an hourglass, in the style of light beige and blue, contemporary urbanism, vibrant airy scenes, architectural focus, composite construction, swiss style, flowing lines"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style_by_Fra_0401ec6a-23bd-4f39-8f43-d1673992f70f.png,""a photo of a building with wooden accents, in the style of curvilinear, light silver and navy, , , , medical themes, low-angle"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style_by_Fra_146f82dc-3ef8-4be4-afce-e7b708798894.png,""a building with a yellow facade and a blue sky, in the style of , light pink and dark beige, organic biomorphic forms, uhd image, tabletop photography, radiant clusters, quantumpunk"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style_by_Fra_146f82dc-3ef8-4be4-afce-e7b708798894.png,""the building has three wings, in the style of zeiss otus 85mm f/1.4 apo planar t*, irregular organic forms, golden light, uhd image, light pink and sky-blue, goblin academia, cubist fragmentation"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Contemporary_architecture_style_by_Fra_146f82dc-3ef8-4be4-afce-e7b708798894.png,""the building is white, in the style of playful cubism, light gold and sky-blue, biomorphic forms, uhd image, kodak portra, goblin academia, light pink and dark orange"""
